embedding,text
"[-0.009541887, -0.027511897, -0.00694962, -0.015462415, 0.0072427155, 0.011919217, -0.00973077, 0.026092011, -0.014107663, -0.012622646, 0.015449389, 0.01710375, 0.0067477096, -0.021845384, 0.0024066397, 0.009815442, 0.01843245, -0.013690816, 0.0039111967, 0.0071254773, -0.014824118, 0.010271369, -0.013000414, -0.009424648, -0.013990425, 0.0004367937, 0.016361242, -0.026365569, 0.00566, -0.01901864, 0.009300897, 0.003947019, 0.0002688744, -0.0005377488, -0.0019816512, -0.0010811967, 0.0070017255, -0.0064513576, 0.028632173, 0.0018562714, 0.018497583, 0.006591392, 0.004298734, -0.02488055, -0.020490631, 0.011000851, -0.030403772, 0.006754223, -0.00084102125, 0.0033901378, -0.0127008045, 0.033504073, 0.0037744187, -0.0019865362, -0.011697767, 0.0043117604, -0.040121518, 0.03277459, 0.010922692, 0.004295477, 0.010225777, -0.0144724045, -0.025531875, 0.0065262597, -0.013612658, 0.012551, -0.000623235, 0.0129417945, 0.005663256, -0.010720782, 0.026834521, 0.0016966972, -0.009411622, -0.013651737, 0.02204078, 0.018354291, -0.0035041196, -0.0073273876, -0.008630034, 0.017924419, 0.0009607019, -0.009802416, -0.0038330378, 0.0095939925, 0.011600069, -0.020177996, 0.0012945051, 0.0046537053, 0.0066630375, -0.012518434, 0.0027925489, -0.010134591, 0.019474568, 0.017116778, -0.037542276, 0.03082062, -0.0125249475, 0.013755948, -0.011033417, -0.047963448, -0.0090468805, -0.010727295, -0.006812842, -0.0037353393, -0.0084997695, -0.0028446545, 0.008395557, -0.01102039, 0.031211413, 0.009633072, 0.011580529, 0.017715994, -0.01079894, -0.019187985, -0.012870149, -0.0029081586, 0.020959584, -0.006379712, -0.019591805, -0.00031182103, 0.03144589, 0.017455464, -0.0012212312, 0.005725132, 0.0035236592, 0.034494083, -0.02123314, -0.017442439, 0.0020744647, -0.020073785, 0.0080177905, 0.012915742, 0.02521924, 0.011665201, -0.023121977, 0.020738134, -0.016647825, 0.0034324739, -0.0017357767, -0.012121127, 0.012635672, 0.008766812, -0.018745085, -0.0067151436, -0.02790269, 0.019122852, 0.00129939, -0.005744672, 0.025128054, 0.024255281, 0.01238817, -0.0053115417, -0.023095924, 0.013612658, 0.022066833, 0.0028707075, -0.008773325, 0.01802863, 0.00091918005, 0.011489344, 0.009281358, 0.011580529, -0.01640032, 0.005809804, 0.013729895, 0.030507984, 0.021154981, -0.003168688, 0.002217756, -0.022496708, 0.004494131, 0.045644738, -0.023786327, 0.013808055, 0.0047448906, 0.03019535, 0.018067708, 0.014355166, -0.014693854, 0.020204049, 0.0048849247, -0.0021086594, 0.016100712, 0.012648699, 0.017273095, -0.0076921284, 0.009737284, 0.0106882155, 0.017520597, -0.012238366, 0.015748998, -0.004034948, 0.023538824, 0.0063992515, -0.66653824, -0.033790655, -0.006917054, -0.015944395, 0.019774176, 0.02145459, 0.015214913, -0.027303474, 0.028085062, 0.030273508, -0.012362117, -0.010694729, -0.027407685, -0.014250955, 0.02292658, -0.019370355, -0.005096605, -0.02834559, -0.001151214, 0.0050835786, -0.024567915, 0.010303935, -0.006721657, -0.008734246, -0.0051910467, 0.0129939, 0.014589642, -0.008011277, -0.027147155, 0.0064448444, -0.003940506, 0.0173252, 0.020008652, -0.023030793, 0.046165798, -0.0013409118, -0.015058595, 0.017650861, 0.0005222799, 0.027590055, -0.029544026, 0.0033575718, 0.00803733, -0.017976524, -0.007210149, 0.023616984, 0.028970862, -0.013703843, -0.011346052, 0.0009696576, -0.0013832479, 0.012485868, -0.0008296231, -0.006259217, -0.0065685958, 4.23869e-05, 0.028918756, -0.009020828, 0.004220575, -0.020542737, -0.0020256154, 0.013065546, -0.043247867, -0.005783751, -0.030768514, 0.009574452, 0.0014483802, 0.0071645565, -0.00563069, -0.03650016, 0.026730308, 0.01063611, -0.0059107593, 0.00391771, -0.0035431988, 0.026730308, 0.01913588, 0.00041033368, -0.024476731, -0.005588354, 0.017663889, -0.022327363, 0.03011719, -0.010746835, 0.029804556, 0.008597468, 0.00389817, -0.009945707, 0.018197974, -0.0071710697, 0.020516684, 0.010603543, -0.0034617835, -0.032852747, 0.005353878, -0.009079447, -0.018575741, -0.009711231, -0.0025955234, -0.012713831, -0.0007701898, -0.0024652588, 0.031497996, 0.01621795, 0.002535276, 0.031836685, 0.0040447176, 0.0060638203, 0.027772427, -0.030247455, -0.016309137, -0.014198848, -0.0030889008, 0.0045820596, 0.013404234, -0.026639124, -0.01496741, -0.013195811, 0.018601794, -0.01847153, -0.010531898, -0.009366029, -0.007972198, -0.0186539, 0.014211874, 0.014498457, -0.006500207, -0.024255281, -0.040642574, -0.00065295165, 0.023239216, -0.007294821, -0.002413153, -0.0022910298, 0.0493182, 0.00028597165, 0.023460666, -0.014042531, 0.010714268, 0.014237928, -0.010584004, -0.004367123, 0.03785491, 0.0013848762, -0.029908767, -0.011267893, 0.00077181816, -0.0070473184, -0.013599631, -0.007633509, -0.010505845, 0.008564902, -0.01946154, 0.028996915, -0.011111576, -0.021923544, -0.031133255, -0.029596131, 0.013052519, -0.01412069, 0.008310885, 0.0049956497, -0.014876225, -0.020282209, -0.008512796, -0.0073860064, -0.00036555523, 0.04212759, -0.031862736, -0.025427662, 0.018380344, -0.03785491, -0.007340414, 0.02012589, 0.006353659, 0.025401609, -0.027042944, 0.0015224683, 0.0082197, -0.018106788, -0.009437675, -0.012466328, -0.0036506671, -0.012283958, 0.009294384, -0.010811967, 0.02455489, 0.02359093, -0.00694962, 0.0011072496, -0.017207962, 0.053773254, 0.001167497, 0.02993482, -0.017702969, 0.011131115, 0.0043540965, -0.004214062, 0.0069040274, 0.015267018, 0.019331276, 0.0013075316, 0.014498457, -0.0034096777, 0.007854959, -0.0072492287, 0.00368649, -0.017755074, 0.023929618, -0.0022861448, 0.018901402, 0.0045299535, 0.0083239125, -0.016426373, 0.00694962, 0.020686029, -0.023174083, 0.011932244, -0.026964786, 0.025036868, 0.02488055, 0.023786327, -0.0038362944, -0.00017860507, 0.005819574, 0.0221971, 0.006236421, 0.024059884, 0.008897076, -0.025102, 0.0013718498, 0.00952886, -0.0033836246, 0.013990425, 0.023721196, 0.0014980437, 0.018732058, -0.009561426, 0.010421173, -0.010141104, -0.002968406, -0.0036506671, 0.025610033, -0.026860574, 0.0190968, -0.005578584, 0.022587894, 0.0057186186, -0.05012584, 0.017833233, -0.028032957, 0.0056502298, -0.005318055, -0.0011585413, 0.011515397, -0.019513646, -0.007288308, -0.01301344, 0.0038590906, 0.03118536, 0.0027811506, 0.017155856, 0.028554015, 0.0020467835, -0.009704717, 0.00030571487, 0.019774176, 0.005777238, 0.0002586975, -0.0048523587, -0.0062527037, -0.008669114, 0.013143704, -0.024046857, 0.028293485, 0.026547939, -0.010141104, 0.0050347294, 0.00978939, 0.020321287, 0.0011577272, -0.031133255, 0.014876225, 0.015514522, 0.02185841, 0.0042661675, -0.018224027, 0.01126138, -0.026000828, -0.010154131, -0.00097047177, 0.016152818, -0.014237928, 0.020686029, 0.0033575718, 0.016348215, 0.020594843, -0.009059907, 0.0011699395, -0.032930907, 0.0059075025, 0.003797215, 0.01961786, -0.018237052, 0.004673245, -0.0003728826, -0.013443314, -0.00389817, -0.022952633, -0.036005154, 0.0108184805, -0.0075488375, 0.02207986, -0.0035073762, 0.0053473646, -0.004907721, -0.016322162, -0.022653025, -0.0008687025, 0.0024799136, -0.008245753, -0.018588768, -0.017729022, 0.009620045, 0.07393822, -0.001055958, -0.018484555, 0.007789827, -0.020738134, 0.026547939, -0.018276133, -0.009893601, -0.00564046, 0.008395557, -0.015801104, -0.009685177, -0.0041912654, -0.031419836, 0.0042270883, 0.0056697694, -0.01647848, -0.0102062365, 0.0008524194, -0.01518886, -0.00025849394, -0.0047709434, -0.008864511, -0.012205799, 0.012101587, -0.024711207, 0.015814131, 0.017924419, -0.029804556, -0.017377306, 0.009092473, -0.0074641653, 0.0036832334, -0.0048621288, -0.037229642, 0.007633509, 0.008356478, 0.016309137, 0.0028804773, -0.0051421975, 0.014589642, 0.015345178, -0.020946559, -0.030429825, 0.016725983, -0.012342577, -0.0070798844, 0.014498457, -0.012134153, -0.025102, 0.0016787859, -0.025075948, -0.043768927, 0.0026557709, 0.0052692057, 0.041085474, 0.0004864571, -0.006343889, 0.009203198, -0.042596545, -0.013208837, -0.01990444, -0.004051231, -0.0060442802, 0.003338032, -0.03616147, 0.006155005, 0.0060703335, -0.005751185, 0.016165845, 0.02709505, -0.023525799, -0.047833186, -0.01214718, -0.005122658, -0.0155666275, 0.00088172895, -0.010544925, -0.0035985613, 0.035484094, 0.01019321, -0.032644324, -0.013150218, -0.02237947, 0.0061615184, -0.020633923, -0.019370355, -0.020425498, -0.0023089412, 0.016634798, 0.007841933, 0.0025124797, 0.02108985, 0.001436168, -0.0056339465, 0.010824993, 0.020842345, -0.011658687, -0.013495419, -0.007118964, -0.008734246, -0.014394245, -0.015944395, -0.0015884148, 0.016426373, 0.005200817, 0.018979562, 0.020972611, -0.0073013343, -0.012642185, 0.0051421975, -0.0070212656, 0.029726397, -0.016817167, 0.008760299, -0.003269643, 0.024633048, 0.015801104, -0.0012008774, -0.02296566, -0.015058595, -0.00047872265, 0.0069952123, 0.017455464, 0.008603981, 0.008695167, 0.016686903, -0.01692138, -0.029648237, 0.0036148445, -0.023108952, -0.0044192285, -0.0073534404, 0.0009818699, 0.004901208, -0.019201012, -0.013098112, -0.0042498847, -0.03431171, -0.031993, -0.011157168, -0.0016209809, 0.017924419, 0.004894695, 0.0065946486, -0.026378594, -0.009522347, 0.0031279803, 0.0024913116, 0.039313875, -0.024802392, 0.022874475, -0.018211, -0.0015664325, -0.012928768, -0.021207087, -0.00975031, -0.006119183, 0.018627847, 0.033894867, 0.0264307, -0.005477629, 0.014394245, 0.016322162, 0.014316087, -0.023317374, 0.024151068, -0.0031914844, -0.0034324739, -0.010981311, 0.0048067663, -0.00047180234, 0.021519722, -0.013521472, 0.0019735096, 0.012642185, -0.011769412, -0.02624833, -0.016543612, -0.040199675, -0.005878193, 0.020699056, 0.00820016, 0.026339514, -0.032409847, -0.01802863, 0.044654727, 0.012036455, 0.0137950275, -3.2591608e-05, 0.02993482, 0.011795465, -0.015006489, 0.03366039, 0.0040056384, 0.0046081124, 2.2529171e-05, -0.024138043, 0.015280046, 0.014485431, 0.02197565, 0.019826282, 0.008760299, -0.013508446, -0.01190619, 0.016634798, 0.0012692664, 0.0038949135, 0.005161737, -0.020112865, 0.0059921746, -0.022978688, 0.0039795856, -0.015762024, 0.00095256034, 0.001642963, -0.005682796, 0.021207087, -0.002471772, -0.028371643, 0.018588768, -0.010134591, 0.040616523, -0.0061810585, 0.03571857, 0.015931368, 0.009522347, -0.027746374, 0.0164394, 0.008545362, 0.002735558, 0.009711231, 0.0032566166, -0.0043182736, -0.0029114152, -0.0018953509, 0.00027701596, -0.014654775, -0.03147194, 0.015983474, 0.0007384378, -0.00013199475, -0.013508446, -0.02274421, -0.012726857, 0.019604832, -0.0011129488, -0.0030270251, 0.017833233, -0.0068258685, 0.0059758914, -0.0017260069, 0.008395557, 0.02366909, 0.023460666, 0.006793302, -0.020034706, -0.0006004387, -0.0006553941, -0.005624177, -0.008545362, 0.0047351206, -0.0015493353, 0.016061634, 0.0008113046, 0.01802863, 0.0016437772, -0.0011015505, -0.009470241, 0.024385545, -0.03321749, -0.009261818, -0.018380344, -0.009541887, 0.021115903, -0.021663014, -0.010271369, 0.008910103, -0.026534911, -0.000617943, 0.01939641, 0.0061452356, -0.015201886, 0.0006106156, 0.013586604, -0.026938733, 0.00075105723, -0.024320412, 0.02127222, 0.00017606083, -0.0014776898, 0.0093530025, -0.026365569, -0.018406397, 0.03561436, -0.012355603, 0.006141979, 0.039470192, -0.020842345, 0.00084427785, -0.02159788, 0.0065588257, -0.019891415, 0.018666927, -0.006389482, -0.0061745453, 0.023877513, -0.00805687, 0.0006838895, -0.021128928, 0.0010649136, 0.028892703, -0.0010307191, 0.00868214, -0.017859286, -0.017038617, -0.0009997813, 0.006786789, -0.0063666855, 0.01710375, 0.0053831874, -0.008069896, 0.029648237, -0.007705155, 0.025075948, 0.0031442633, 0.03324354, 0.0041293898, -0.023760274, -0.044029456, 0.008232727, -0.0073860064, -0.0029700343, -0.010023866, -0.006001944, -0.010023866, -0.025740298, -0.013046006, 0.00096884347, -0.010707756, -0.00926833, 0.008297859, 0.007210149, -0.015227939, 0.013124165, -0.003307094, -0.0018351035, 0.0028690791, -0.028423749, -0.0025678421, -0.008942669, 0.040486258, 0.006982186, -0.029465867, -0.0337646, 0.0020060758, -0.0426226, 0.013182784, -0.005086835, 0.030012978, 0.015384257, 0.017781127, 0.019748123, 0.020334315, 0.0095484, -0.001425584, 0.013977398, 0.0063666855, -0.0054515763, -0.019813256, -0.015553601, -0.0023659319, -0.0100759715, 0.005549275, 0.0088058915, -0.013912266, -0.027251368, 0.03126352, 0.0068323817, -0.011105062, 0.005265949, 0.016361242, 0.0039274795, 0.006395995, 0.020425498, -0.029387709, -0.013651737, 0.010343014, -0.025636086, 0.00410008, -0.011580529, 0.004113107, 0.005011933, 0.01957878, -0.006565339, 0.006871461, -0.00014644598, 0.0137950275, 0.02691268, 0.00036697998, -0.0028821058, 0.008649574, 0.0012806645, -0.00827832, -0.0024620022, 0.005018446, -0.008649574, -0.0078028534, 0.021298273, -0.016673878, 0.014224902, -0.01692138, 0.004223832, -0.023069872, 0.00022979501, -0.0057935207, 0.013742922, -0.025857536, 0.0032891827, -0.0033608284, -0.0016983255, -0.0023854717, -0.014042531, 0.0028902472, -0.020308262, -0.024320412, -0.01301344, -0.012186259, -0.0068844873, 0.017755074, -0.0114307245, -0.020959584, -0.0025108515, 0.029960873, -0.022757236, 0.010408146, 0.20811082, -0.025453715, -0.018015603, 0.005181277, -0.038245704, -0.0030775026, 0.02344764, -0.008695167, -0.014824118, 0.0068649477, -0.0031458917, 0.012355603, 0.00053164264, -0.0073013343, -0.002012589, -0.03650016, -0.035900943, -0.019643912, 0.001890466, -0.014211874, 0.029127179, -2.7528587e-05, -0.016035581, -0.017116778, 0.004637422, 0.008317399, -0.012844096, -0.006923567, 0.0144724045, 0.012277445, -0.014876225, 0.0108184805, 0.023395535, -0.006721657, 0.0046862713, -0.017260067, 0.018080736, 0.0012049482, 0.03251406, -0.005204073, 0.030898778, 0.027746374, -0.009476754, -0.0063569155, 0.010942232, 0.036291737, -0.013169757, -0.0168823, -0.0037581355, 0.024190148, -0.03311328, -0.009014315, 0.0017211218, 0.036422, -0.024385545, 0.007894038, 0.0051780203, 0.0025515591, 0.014915304, 0.012668239, 0.0034455003, 0.023017766, 0.010733808, 0.024945684, -0.022470655, 0.027225316, -0.031237466, 0.015866237, 0.0114763165, 0.007646536, 1.6003218e-05, -0.020855373, -0.020985637, -0.017181909, -0.01957878, -0.015214913, 0.039730724, 0.036734637, 0.0042336015, 0.0009281357, 0.009339976, -0.0076204827, -0.026834521, 0.01633519, -0.036265682, -0.029361656, 0.0063210926, 0.00054385496, -0.023161057, -0.013586604, 0.010935718, -0.004865385, 0.006591392, -0.0102062365, -0.010785914, 0.014498457, 0.032175373, 0.00052635063, -0.0032370768, 0.003702773, -0.008454177, 0.053669043, 0.0150846485, 0.023499746, -0.0119127035, 0.03454619, -0.02270513, 0.02451581, 0.00868214, -0.012752911, -0.02484147, -0.030169297, 0.0054971687, -0.009411622, 0.0017553164, -0.007600943, -0.005767468, -0.0069300802, 0.032175373, -0.0028983888, -0.023942646, -0.009652612, -0.01146329, 0.015879262, -0.0020484119, -0.03108115, -0.021610908, 0.005549275, -0.022275258, -0.0032794129, 0.010310448, -0.02252276, -0.019305224, 0.011769412, -0.00325336, 0.003152405, 0.009007801, 0.023760274, -0.016309137, 0.0027713808, -0.0104342, 0.006643498, 0.006001944, -0.020269182, 0.009874062, -0.011489344, 0.036422, 0.0068193553, -0.012622646, -0.010772888, -0.031550102, -0.012479355, -0.009620045, -0.0051128883, 0.042414173, 0.02580543, -0.0045039007, -0.0006924381, 0.002624833, 0.01961786, -0.041606534, -9.37295e-05, 0.012928768, 0.012029942, -0.018732058, -0.008493256, -0.16538402, 0.0036897466, 0.020412473, -0.029544026, 0.03605726, 0.0067151436, 0.024606995, -0.0071645565, -0.00868214, 0.008753786, 0.02264, 0.00021229069, -0.01150237, -0.0014459378, 0.025531875, 0.011958296, -0.0062136245, 0.036917005, 0.01901864, -0.011893163, 0.012355603, -0.01452451, -0.006151749, -0.012472842, 0.022431575, -0.0021558802, -0.009450701, 0.018510608, -0.016035581, -0.009763337, -0.0009859407, -0.011528423, 0.04087705, 0.027251368, 0.015045568, -0.0019148906, 0.018380344, -0.014889251, -0.029283496, 0.0014093008, 0.016986512, 0.0386365, 0.021610908, -0.0028821058, -0.011521909, -0.00023569763, 0.012596593, -0.007841933, -0.0014353538, -0.022144994, 0.021949597, -0.029882714, 0.012225339, 0.0041912654, 0.008851484, 0.017416386, 0.01430306, -0.003823268, -0.0050672954, -0.023916593, -0.013032979, -0.011613095, 0.02336948, -0.02967429, 0.010225777, -0.007145017, -0.016934406, 0.018575741, -0.020686029, 0.02536253, -0.004214062, 0.007894038, 0.009561426, -0.0034487569, -0.017168883, 0.013755948, -0.0164394, 0.022027755, 0.0084997695, -0.013078572, 0.0019262887, 0.00047220942, -0.01563176, 0.0059237857, -0.01124184, -0.01214718, 0.012049481, -0.0024326926, -0.021467617, -0.0217542, 0.011801979, -0.005741415, -0.02805901, 0.00028067964, -0.004324787, 0.014055558, 0.018862324, 0.0062885266, -0.0074446257, -0.015709918, 0.0035659953, -0.0016120252, 0.016517559, -0.005064039, 0.02336948, 0.010662163, -0.013046006, -0.0091055, -0.0019653682, -0.0137950275, -0.02153275, -0.012655213, -0.003057963, 0.024125015, -0.015110701, 0.016530586, -0.01321535, -0.01905772, 0.01853666, 0.009874062, 0.04121574, 0.0032354486, -0.014185822, 0.017559677, -0.01389924, -0.023942646, -0.1039512, -0.018771138, -0.00434107, 0.009274844, -0.011534936, 0.023265269, 0.0013653365, 0.0350933, -0.034936983, 0.0074641653, -0.017781127, -0.03368644, -0.029101126, -0.014316087, 0.006158262, -0.022509733, -0.025909642, -0.029648237, -0.02385146, 0.0039958684, 0.008297859, 0.005708849, 0.03587489, -0.008043843, 0.0026655407, 0.012427249, -0.04124179, 0.012029942, 0.008877537, 0.0037418525, 0.0038004715, -0.026000828, 0.005249666, -0.030794566, -0.0069952123, -0.0069691595, 0.00023691886, -0.025466742, 0.01236863, -0.012785477, -0.0018351035, 0.016791115, 0.027485844, -0.014615695, -0.010049919, -0.006106156, 0.020490631, 0.007907066, -0.0057902643, -0.033425912, -0.03782886, -0.0065197465, -0.031315625, 0.0067086304, 0.009366029, 0.014641748, 0.029544026, 0.0057381582, 0.005357134, -0.008095949, -0.008792865, -0.0045820596, -0.040616523, -0.0015705033, 0.0027160184, 0.0065848785, -0.014811092, -0.0043475833, 0.008838457, -0.014159769, 0.021558803, 0.013690816, 0.00077303936, 0.024893578, -0.011645661, -0.01019321, 0.0019393152, -0.028032957, 0.010551438, -0.008701679, -0.03037772, -0.020477606, -0.007763774, -0.012974361, 0.013319562, -0.007320874, -0.025636086, -0.006539286, 0.014290034, -0.014381219, -0.017494544, 0.017220989, -0.011951783, -0.022731183, -0.018862324, -0.016908353, 0.009001289, -0.02248368, -0.010010839, 0.013716869, -0.0036506671, -0.0034878363, -0.046504486, 0.018588768, -0.011052957, -0.0040121516, -0.012401196, -0.02521924, 0.013124165, -0.005835857, 0.0014589642, 0.019787202, -0.023577904, 0.0075879167, 0.006080103, 0.016504534, -0.007828906, -0.007711668, 0.032045107, 0.005080322, 0.0055427616, 0.00520733, -0.00103479, 0.009893601, 0.029986925, 0.0036734636, -0.0025580723, 0.023603957, -0.034363817, 0.030273508, 0.009248791, -0.006115926, 0.009027341, -0.016191898, -0.014316087, 0.010232289, -0.014068584, 0.0014003451, 0.009072934, 0.027850585, 0.009620045, 0.03144589, -0.03871466, -0.02455489, 0.019591805, -0.009554913, -0.022939608, 0.0046504484, 0.00021452962, -0.008336939, 0.029882714, 0.033373807, 0.0020142174, 0.02753795, -0.06028649, -0.026990838, -0.0075488375, 0.0017650862, 0.02532345, 0.012511921, 0.006702117, 0.018367318, 0.036474105, -0.00413916, 0.0005992174, -0.0026948503, 0.015149781, 0.025974775, -0.012844096, 0.017676914, 0.010772888, 0.005060782, -0.025948722, -0.010557951, 0.0016103969, -0.013195811, 0.020751162, 0.0021168008, 0.0050151898, -0.002207986, -0.018158894, 0.0150195155, 0.012746397, -0.021024717, -0.011639148, 0.0033868812, 0.01585321, 0.028658226, -0.012844096, -0.0010665419, -0.005663256, -0.019422462, -0.02252276, 0.015657812, -0.00012995936, 0.024580942, 0.0068584345, -0.005018446, 0.017689941, 0.0026964785, 0.03587489, 0.026964786, 0.026170172, -0.00410008, -0.0060963864, -0.013534498, -0.031055097, -0.014290034, -0.011437237, -0.026534911, 0.004262911, 0.027720321, 0.029283496, 0.026990838, 0.015618733, 0.01301344, -0.01518886, 0.020516684, 0.016426373, -0.01677809, -0.044342093, 0.007828906, 0.014498457, 0.006464384, 0.012427249, -0.017559677, 0.030768514, 0.014667802, 0.017051645, -0.022626972, 0.0026915937, 0.0036930032, -0.008897076, -0.012564027, -0.0008076409, 0.0009338348, -0.015058595, -0.01589229, -0.013938319, 0.00934649, -0.03595305, 0.06075544, 0.029908767, -0.0046081124, 0.005705592, 0.0013018325, -0.015931368, 0.0053375945, 0.014133716, -0.028449804, -0.00912504, -0.01567084, -0.006272244, 0.004627652, -0.007946145, -0.0033738548, -0.0056013805, 0.0016258658, 0.034936983, -0.00997176, -0.012818043, 0.038870975, 0.035015143, 0.011092036, 0.0019995626, -0.033009067, -0.009958734, 0.016152818, -0.002699735, 0.005392957, -0.031550102, 0.024437651, -0.0067477096, -0.024828445, -0.014498457, -0.006005201, 0.005767468, -0.0019214038, -0.011424211, 0.027824532, 0.005503682, -0.011717306, 0.027407685, -0.021806305, -0.040121518, -0.013098112, 0.020712081, -0.042336017, 7.240883e-05, -0.02234039]","""OpenAI is an AGI research and deployment company. Our mission is to ensure that artificial general intelligence benefits all of humanity."""
